line_id,order_id,product_id,quantity,unit_price,line_total
LINE-000442,ORD-00196,PROD-007,1,1892.32,1892.32
LINE-000443,ORD-00196,PROD-015,6,771.15,4626.9
LINE-000444,ORD-00196,PROD-002,1,4552.99,4552.99
LINE-000445,ORD-00197,PROD-002,1,4474.12,4474.12
LINE-000446,ORD-00198,PROD-006,1,2211.12,2211.12
LINE-000447,ORD-00199,PROD-017,1,2118.88,2118.88
LINE-000448,ORD-00200,PROD-014,6,420.24,2521.44
LINE-000449,ORD-00200,PROD-012,1,973.76,973.76
LINE-000450,ORD-00200,PROD-005,1,2793.07,2793.07
LINE-000451,ORD-00201,PROD-005,2,2746.44,5492.88
LINE-000452,ORD-00201,PROD-012,2,967.05,1934.1
LINE-000453,ORD-00201,PROD-015,4,773.57,3094.28
LINE-000454,ORD-00202,PROD-005,3,2842.81,8528.43
LINE-000455,ORD-00202,PROD-008,4,3524.14,14096.56
LINE-000456,ORD-00202,PROD-008,2,3484.24,6968.48
LINE-000457,ORD-00203,PROD-009,2,2370.6,4741.2
LINE-000458,ORD-00203,PROD-005,1,2791.72,2791.72
LINE-000459,ORD-00204,PROD-016,1,377.82,377.82
LINE-000460,ORD-00205,PROD-002,4,4552.21,18208.84
LINE-000461,ORD-00205,PROD-006,10,2179.64,21796.4
LINE-000462,ORD-00206,PROD-018,1,1437.66,1437.66
LINE-000463,ORD-00206,PROD-010,1,849.62,849.62
LINE-000464,ORD-00206,PROD-009,1,2442.67,2442.67
LINE-000465,ORD-00206,PROD-011,1,1583.52,1583.52
LINE-000466,ORD-00207,PROD-008,1,3509.88,3509.88
LINE-000467,ORD-00207,PROD-015,4,769.61,3078.44
LINE-000468,ORD-00207,PROD-012,1,986.28,986.28
LINE-000469,ORD-00208,PROD-004,1,2569.62,2569.62
LINE-000470,ORD-00208,PROD-005,1,2747.57,2747.57
LINE-000471,ORD-00209,PROD-011,1,1597.59,1597.59
LINE-000472,ORD-00210,PROD-009,1,2446.12,2446.12
LINE-000473,ORD-00211,PROD-005,4,2781.73,11126.92
LINE-000474,ORD-00211,PROD-010,6,847.56,5085.36
LINE-000475,ORD-00212,PROD-007,2,1874.62,3749.24
LINE-000476,ORD-00213,PROD-009,1,2413.45,2413.45
LINE-000477,ORD-00213,PROD-005,1,2748.18,2748.18
LINE-000478,ORD-00213,PROD-015,2,787.15,1574.3
LINE-000479,ORD-00214,PROD-006,1,2217.15,2217.15
LINE-000480,ORD-00214,PROD-014,2,422.05,844.1
LINE-000481,ORD-00214,PROD-006,1,2190.49,2190.49
LINE-000482,ORD-00215,PROD-004,1,2609.41,2609.41
LINE-000483,ORD-00215,PROD-002,2,4493.56,8987.12
LINE-000484,ORD-00216,PROD-007,1,1867.54,1867.54
LINE-000485,ORD-00217,PROD-009,2,2442.54,4885.08
LINE-000486,ORD-00217,PROD-002,2,4410.06,8820.12
LINE-000487,ORD-00218,PROD-008,2,3510.44,7020.88
LINE-000488,ORD-00219,PROD-006,2,2185.89,4371.78
LINE-000489,ORD-00219,PROD-006,1,2218.71,2218.71
LINE-000490,ORD-00220,PROD-008,4,3473.83,13895.32
LINE-000491,ORD-00221,PROD-012,1,995.54,995.54
LINE-000492,ORD-00221,PROD-008,1,3534.26,3534.26
LINE-000493,ORD-00221,PROD-006,1,2223.89,2223.89
LINE-000494,ORD-00221,PROD-001,1,3252.59,3252.59
LINE-000495,ORD-00222,PROD-007,2,1895.17,3790.34
LINE-000496,ORD-00222,PROD-008,2,3477.82,6955.64
LINE-000497,ORD-00222,PROD-018,1,1447.6,1447.6
LINE-000498,ORD-00223,PROD-006,1,2195.74,2195.74
LINE-000499,ORD-00224,PROD-012,2,975.01,1950.02
LINE-000500,ORD-00224,PROD-010,1,864.8,864.8
LINE-000501,ORD-00225,PROD-015,4,771.18,3084.72
LINE-000502,ORD-00225,PROD-008,2,3477.48,6954.96
LINE-000503,ORD-00226,PROD-011,1,1625.87,1625.87
LINE-000504,ORD-00227,PROD-013,4,641.74,2566.96
LINE-000505,ORD-00227,PROD-018,10,1423.57,14235.7
LINE-000506,ORD-00227,PROD-003,8,1420.91,11367.28
LINE-000507,ORD-00228,PROD-015,1,776.31,776.31
LINE-000508,ORD-00228,PROD-008,1,3478.8,3478.8
LINE-000509,ORD-00229,PROD-013,4,644.2,2576.8
LINE-000510,ORD-00229,PROD-006,1,2234.39,2234.39
LINE-000511,ORD-00229,PROD-001,1,3177.61,3177.61
LINE-000512,ORD-00229,PROD-008,2,3460.98,6921.96
LINE-000513,ORD-00230,PROD-018,1,1466.8,1466.8
LINE-000514,ORD-00231,PROD-005,10,2777.16,27771.6
LINE-000515,ORD-00231,PROD-005,3,2748.69,8246.07
LINE-000516,ORD-00232,PROD-008,6,3512.51,21075.06
LINE-000517,ORD-00232,PROD-004,3,2604.81,7814.43
LINE-000518,ORD-00233,PROD-018,1,1433.28,1433.28
LINE-000519,ORD-00234,PROD-007,1,1929.17,1929.17
LINE-000520,ORD-00235,PROD-009,10,2437.67,24376.7
LINE-000521,ORD-00236,PROD-018,10,1463.07,14630.7
LINE-000522,ORD-00237,PROD-011,1,1597.27,1597.27
LINE-000523,ORD-00237,PROD-005,1,2837.24,2837.24
LINE-000524,ORD-00237,PROD-009,1,2430.71,2430.71
LINE-000525,ORD-00238,PROD-011,1,1584.37,1584.37
LINE-000526,ORD-00238,PROD-006,1,2161.94,2161.94
LINE-000527,ORD-00238,PROD-008,2,3537.73,7075.46
LINE-000528,ORD-00239,PROD-008,1,3559.11,3559.11
LINE-000529,ORD-00239,PROD-004,1,2627.5,2627.5
LINE-000530,ORD-00240,PROD-018,5,1468.59,7342.95
LINE-000531,ORD-00241,PROD-002,1,4458.2,4458.2
LINE-000532,ORD-00241,PROD-010,2,862.77,1725.54
LINE-000533,ORD-00241,PROD-015,2,784.43,1568.86
LINE-000534,ORD-00242,PROD-005,1,2828.76,2828.76
LINE-000535,ORD-00242,PROD-013,2,659.65,1319.3
LINE-000536,ORD-00243,PROD-007,1,1897.87,1897.87
LINE-000537,ORD-00244,PROD-008,2,3569.74,7139.48
LINE-000538,ORD-00245,PROD-008,1,3503.94,3503.94
LINE-000539,ORD-00245,PROD-014,1,426.86,426.86
LINE-000540,ORD-00246,PROD-007,1,1933.8,1933.8
LINE-000541,ORD-00246,PROD-001,1,3160.63,3160.63
LINE-000542,ORD-00247,PROD-017,2,2102.98,4205.96
LINE-000543,ORD-00247,PROD-018,1,1431.81,1431.81
LINE-000544,ORD-00247,PROD-018,2,1429.81,2859.62
LINE-000545,ORD-00247,PROD-005,1,2792.46,2792.46
LINE-000546,ORD-00248,PROD-007,1,1895.41,1895.41
LINE-000547,ORD-00248,PROD-009,1,2414.72,2414.72
LINE-000548,ORD-00249,PROD-008,3,3523.94,10571.82
LINE-000549,ORD-00249,PROD-011,6,1570.93,9425.58
LINE-000550,ORD-00250,PROD-004,1,2575.41,2575.41
LINE-000551,ORD-00251,PROD-007,1,1871.96,1871.96
LINE-000552,ORD-00251,PROD-010,1,860.35,860.35
LINE-000553,ORD-00251,PROD-014,1,417.06,417.06
LINE-000554,ORD-00251,PROD-006,1,2239.19,2239.19
LINE-000555,ORD-00252,PROD-013,4,641.28,2565.12
LINE-000556,ORD-00252,PROD-012,3,994.85,2984.55
LINE-000557,ORD-00252,PROD-018,10,1424.48,14244.8
LINE-000558,ORD-00253,PROD-009,1,2427.53,2427.53
LINE-000559,ORD-00254,PROD-014,1,427.26,427.26
LINE-000560,ORD-00255,PROD-013,4,652.25,2609.0
LINE-000561,ORD-00255,PROD-010,1,866.29,866.29
LINE-000562,ORD-00255,PROD-015,1,768.63,768.63
LINE-000563,ORD-00256,PROD-009,1,2382.08,2382.08
LINE-000564,ORD-00256,PROD-009,2,2352.02,4704.04
LINE-000565,ORD-00257,PROD-012,2,961.82,1923.64
LINE-000566,ORD-00258,PROD-015,4,773.37,3093.48
LINE-000567,ORD-00258,PROD-017,10,2123.83,21238.3
LINE-000568,ORD-00259,PROD-016,4,378.02,1512.08
LINE-000569,ORD-00259,PROD-003,1,1406.78,1406.78
LINE-000570,ORD-00259,PROD-007,1,1936.9,1936.9
LINE-000571,ORD-00259,PROD-005,2,2763.87,5527.74
LINE-000572,ORD-00260,PROD-010,10,861.68,8616.8
LINE-000573,ORD-00261,PROD-006,1,2173.77,2173.77
LINE-000574,ORD-00262,PROD-004,1,2624.4,2624.4
LINE-000575,ORD-00262,PROD-011,2,1590.64,3181.28
LINE-000576,ORD-00262,PROD-010,1,837.65,837.65
LINE-000577,ORD-00263,PROD-018,1,1467.15,1467.15
LINE-000578,ORD-00263,PROD-008,2,3553.11,7106.22
LINE-000579,ORD-00263,PROD-016,4,375.43,1501.72
LINE-000580,ORD-00264,PROD-005,10,2812.47,28124.7
LINE-000581,ORD-00265,PROD-017,1,2084.06,2084.06
LINE-000582,ORD-00265,PROD-002,1,4567.31,4567.31
LINE-000583,ORD-00265,PROD-008,1,3439.58,3439.58
LINE-000584,ORD-00266,PROD-002,1,4531.46,4531.46
LINE-000585,ORD-00266,PROD-016,6,382.64,2295.84
LINE-000586,ORD-00267,PROD-016,4,381.24,1524.96
LINE-000587,ORD-00267,PROD-008,1,3534.91,3534.91
LINE-000588,ORD-00267,PROD-007,1,1920.41,1920.41
LINE-000589,ORD-00268,PROD-008,1,3483.16,3483.16
LINE-000590,ORD-00268,PROD-014,4,420.08,1680.32
LINE-000591,ORD-00269,PROD-008,1,3495.93,3495.93
LINE-000592,ORD-00269,PROD-013,6,638.63,3831.78
LINE-000593,ORD-00269,PROD-015,4,793.24,3172.96
LINE-000594,ORD-00270,PROD-005,1,2757.74,2757.74
LINE-000595,ORD-00270,PROD-001,1,3171.15,3171.15
LINE-000596,ORD-00270,PROD-007,1,1901.69,1901.69
LINE-000597,ORD-00270,PROD-010,1,864.32,864.32
LINE-000598,ORD-00271,PROD-018,1,1443.83,1443.83
LINE-000599,ORD-00271,PROD-005,1,2771.12,2771.12
LINE-000600,ORD-00272,PROD-010,2,846.7,1693.4
LINE-000601,ORD-00272,PROD-004,1,2568.09,2568.09
LINE-000602,ORD-00273,PROD-011,1,1587.12,1587.12
LINE-000603,ORD-00273,PROD-006,1,2234.84,2234.84
LINE-000604,ORD-00274,PROD-015,2,771.36,1542.72
LINE-000605,ORD-00274,PROD-010,4,848.85,3395.4
LINE-000606,ORD-00274,PROD-007,8,1909.53,15276.24
LINE-000607,ORD-00275,PROD-006,1,2211.52,2211.52
LINE-000608,ORD-00275,PROD-008,1,3495.97,3495.97
LINE-000609,ORD-00276,PROD-001,2,3142.31,6284.62
LINE-000610,ORD-00276,PROD-017,1,2126.44,2126.44
LINE-000611,ORD-00276,PROD-008,1,3497.66,3497.66
LINE-000612,ORD-00276,PROD-009,2,2422.39,4844.78
LINE-000613,ORD-00277,PROD-014,4,417.45,1669.8
LINE-000614,ORD-00277,PROD-013,4,658.98,2635.92
LINE-000615,ORD-00277,PROD-005,1,2853.38,2853.38
LINE-000616,ORD-00278,PROD-007,1,1928.22,1928.22
LINE-000617,ORD-00278,PROD-006,1,2156.52,2156.52
LINE-000618,ORD-00278,PROD-007,1,1919.35,1919.35
LINE-000619,ORD-00279,PROD-009,10,2401.22,24012.2
LINE-000620,ORD-00280,PROD-004,2,2583.48,5166.96
LINE-000621,ORD-00280,PROD-002,1,4420.48,4420.48
LINE-000622,ORD-00280,PROD-016,1,376.81,376.81
LINE-000623,ORD-00280,PROD-008,1,3501.99,3501.99
LINE-000624,ORD-00281,PROD-014,4,417.04,1668.16
LINE-000625,ORD-00281,PROD-017,1,2080.33,2080.33
LINE-000626,ORD-00281,PROD-008,2,3548.43,7096.86
LINE-000627,ORD-00281,PROD-007,1,1909.61,1909.61
LINE-000628,ORD-00282,PROD-012,6,972.95,5837.7
LINE-000629,ORD-00282,PROD-005,6,2764.54,16587.24
LINE-000630,ORD-00283,PROD-001,4,3159.42,12637.68
LINE-000631,ORD-00284,PROD-005,1,2750.97,2750.97
LINE-000632,ORD-00284,PROD-018,1,1451.64,1451.64
LINE-000633,ORD-00284,PROD-016,2,380.42,760.84
LINE-000634,ORD-00285,PROD-017,8,2066.73,16533.84
LINE-000635,ORD-00286,PROD-006,1,2170.32,2170.32
LINE-000636,ORD-00286,PROD-009,2,2401.36,4802.72
LINE-000637,ORD-00287,PROD-006,1,2207.45,2207.45
LINE-000638,ORD-00287,PROD-004,2,2598.84,5197.68
LINE-000639,ORD-00288,PROD-018,1,1469.25,1469.25
LINE-000640,ORD-00289,PROD-004,2,2619.22,5238.44
LINE-000641,ORD-00289,PROD-018,1,1425.54,1425.54
LINE-000642,ORD-00289,PROD-002,2,4422.2,8844.4
LINE-000643,ORD-00290,PROD-007,1,1863.88,1863.88
LINE-000644,ORD-00290,PROD-014,4,417.93,1671.72
LINE-000645,ORD-00291,PROD-017,1,2060.89,2060.89
LINE-000646,ORD-00292,PROD-006,1,2159.99,2159.99
LINE-000647,ORD-00293,PROD-006,10,2229.05,22290.5
LINE-000648,ORD-00293,PROD-011,10,1606.82,16068.2
LINE-000649,ORD-00293,PROD-009,5,2368.33,11841.65
LINE-000650,ORD-00294,PROD-015,4,794.13,3176.52
LINE-000651,ORD-00294,PROD-011,2,1580.78,3161.56
LINE-000652,ORD-00295,PROD-014,1,418.74,418.74
LINE-000653,ORD-00296,PROD-002,2,4491.59,8983.18
LINE-000654,ORD-00296,PROD-007,1,1928.54,1928.54
LINE-000655,ORD-00296,PROD-007,1,1864.71,1864.71
LINE-000656,ORD-00297,PROD-016,6,373.6,2241.6
LINE-000657,ORD-00297,PROD-007,1,1868.32,1868.32
LINE-000658,ORD-00297,PROD-012,2,998.75,1997.5
LINE-000659,ORD-00298,PROD-006,10,2183.25,21832.5
LINE-000660,ORD-00298,PROD-012,8,984.77,7878.16
LINE-000661,ORD-00298,PROD-011,6,1571.89,9431.34
LINE-000662,ORD-00299,PROD-016,4,386.9,1547.6
LINE-000663,ORD-00299,PROD-014,4,411.73,1646.92
LINE-000664,ORD-00299,PROD-007,1,1929.64,1929.64
LINE-000665,ORD-00300,PROD-011,3,1605.83,4817.49
LINE-000666,ORD-00300,PROD-007,10,1864.66,18646.6
LINE-000667,ORD-00300,PROD-010,6,860.91,5165.46
LINE-000668,ORD-00301,PROD-008,2,3529.06,7058.12
LINE-000669,ORD-00301,PROD-014,6,416.6,2499.6
LINE-000670,ORD-00301,PROD-008,1,3540.51,3540.51
LINE-000671,ORD-00302,PROD-008,1,3539.85,3539.85
LINE-000672,ORD-00302,PROD-002,1,4507.73,4507.73
LINE-000673,ORD-00303,PROD-003,1,1383.58,1383.58
LINE-000674,ORD-00303,PROD-009,1,2360.74,2360.74
LINE-000675,ORD-00303,PROD-008,2,3520.61,7041.22
LINE-000676,ORD-00304,PROD-006,5,2156.04,10780.2
LINE-000677,ORD-00304,PROD-003,2,1418.07,2836.14
LINE-000678,ORD-00305,PROD-009,1,2438.83,2438.83
LINE-000679,ORD-00305,PROD-009,2,2428.27,4856.54
LINE-000680,ORD-00305,PROD-008,1,3564.47,3564.47
LINE-000681,ORD-00306,PROD-006,5,2229.17,11145.85
LINE-000682,ORD-00306,PROD-015,4,775.4,3101.6
LINE-000683,ORD-00307,PROD-013,2,647.36,1294.72
LINE-000684,ORD-00308,PROD-016,6,381.12,2286.72
LINE-000685,ORD-00308,PROD-003,1,1394.97,1394.97
LINE-000686,ORD-00309,PROD-018,2,1466.61,2933.22
LINE-000687,ORD-00309,PROD-006,1,2210.13,2210.13
LINE-000688,ORD-00310,PROD-005,10,2805.13,28051.3
LINE-000689,ORD-00310,PROD-007,10,1891.7,18917.0
LINE-000690,ORD-00310,PROD-008,6,3543.33,21259.98
LINE-000691,ORD-00310,PROD-011,3,1591.87,4775.61
LINE-000692,ORD-00311,PROD-007,1,1898.07,1898.07
LINE-000693,ORD-00311,PROD-001,1,3173.49,3173.49
LINE-000694,ORD-00311,PROD-007,1,1892.76,1892.76
LINE-000695,ORD-00312,PROD-016,2,374.26,748.52
LINE-000696,ORD-00312,PROD-005,5,2745.86,13729.3
LINE-000697,ORD-00313,PROD-007,1,1907.32,1907.32
LINE-000698,ORD-00313,PROD-017,1,2105.74,2105.74
LINE-000699,ORD-00314,PROD-015,2,769.66,1539.32
LINE-000700,ORD-00315,PROD-011,1,1617.93,1617.93
LINE-000701,ORD-00315,PROD-014,2,421.59,843.18
LINE-000702,ORD-00316,PROD-014,1,425.65,425.65
LINE-000703,ORD-00317,PROD-008,2,3549.89,7099.78
LINE-000704,ORD-00317,PROD-006,1,2177.8,2177.8
LINE-000705,ORD-00318,PROD-008,1,3541.09,3541.09
LINE-000706,ORD-00318,PROD-006,1,2210.9,2210.9
LINE-000707,ORD-00318,PROD-008,2,3506.6,7013.2
LINE-000708,ORD-00319,PROD-016,2,381.54,763.08
LINE-000709,ORD-00319,PROD-014,4,420.8,1683.2
LINE-000710,ORD-00320,PROD-011,8,1617.74,12941.92
LINE-000711,ORD-00320,PROD-008,2,3531.54,7063.08
LINE-000712,ORD-00320,PROD-008,10,3555.69,35556.9
LINE-000713,ORD-00321,PROD-009,2,2385.82,4771.64
LINE-000714,ORD-00321,PROD-008,2,3478.78,6957.56
LINE-000715,ORD-00321,PROD-012,2,970.75,1941.5
LINE-000716,ORD-00322,PROD-009,2,2394.03,4788.06
LINE-000717,ORD-00322,PROD-010,1,854.82,854.82
LINE-000718,ORD-00323,PROD-001,1,3167.82,3167.82
LINE-000719,ORD-00324,PROD-006,2,2164.05,4328.1
LINE-000720,ORD-00325,PROD-008,1,3462.92,3462.92
LINE-000721,ORD-00325,PROD-014,2,426.36,852.72
LINE-000722,ORD-00326,PROD-010,1,848.27,848.27
LINE-000723,ORD-00326,PROD-011,2,1599.89,3199.78
LINE-000724,ORD-00326,PROD-002,1,4568.95,4568.95
LINE-000725,ORD-00327,PROD-003,2,1397.03,2794.06
LINE-000726,ORD-00328,PROD-001,2,3145.0,6290.0
LINE-000727,ORD-00328,PROD-015,2,773.1,1546.2
LINE-000728,ORD-00328,PROD-015,2,772.34,1544.68
LINE-000729,ORD-00329,PROD-007,2,1886.22,3772.44
LINE-000730,ORD-00330,PROD-006,2,2239.3,4478.6
LINE-000731,ORD-00331,PROD-006,1,2242.73,2242.73
LINE-000732,ORD-00331,PROD-005,2,2780.47,5560.94
LINE-000733,ORD-00331,PROD-005,1,2782.36,2782.36
LINE-000734,ORD-00332,PROD-004,1,2587.55,2587.55
LINE-000735,ORD-00332,PROD-013,2,653.51,1307.02
LINE-000736,ORD-00332,PROD-005,2,2842.6,5685.2
LINE-000737,ORD-00333,PROD-013,4,651.18,2604.72
LINE-000738,ORD-00333,PROD-010,1,858.14,858.14
LINE-000739,ORD-00333,PROD-005,1,2797.58,2797.58
LINE-000740,ORD-00334,PROD-010,1,863.05,863.05
LINE-000741,ORD-00334,PROD-008,1,3485.19,3485.19
LINE-000742,ORD-00334,PROD-005,1,2848.24,2848.24
LINE-000743,ORD-00335,PROD-013,1,659.28,659.28
LINE-000744,ORD-00335,PROD-007,3,1902.21,5706.63
LINE-000745,ORD-00336,PROD-017,2,2130.2,4260.4
LINE-000746,ORD-00336,PROD-017,5,2070.66,10353.3
LINE-000747,ORD-00336,PROD-016,1,384.67,384.67
LINE-000748,ORD-00337,PROD-002,1,4422.09,4422.09
LINE-000749,ORD-00338,PROD-011,2,1609.06,3218.12
LINE-000750,ORD-00338,PROD-005,5,2769.68,13848.4
LINE-000751,ORD-00338,PROD-003,2,1411.64,2823.28
LINE-000752,ORD-00339,PROD-002,3,4454.12,13362.36
LINE-000753,ORD-00340,PROD-003,1,1418.51,1418.51
LINE-000754,ORD-00340,PROD-007,1,1908.28,1908.28
LINE-000755,ORD-00341,PROD-010,1,854.56,854.56
LINE-000756,ORD-00342,PROD-015,6,782.34,4694.04
LINE-000757,ORD-00342,PROD-002,1,4475.04,4475.04
LINE-000758,ORD-00343,PROD-005,8,2837.53,22700.24
LINE-000759,ORD-00343,PROD-002,2,4421.05,8842.1
LINE-000760,ORD-00344,PROD-011,1,1608.1,1608.1
LINE-000761,ORD-00344,PROD-006,1,2224.05,2224.05
LINE-000762,ORD-00345,PROD-002,6,4568.06,27408.36
LINE-000763,ORD-00346,PROD-008,1,3485.78,3485.78
LINE-000764,ORD-00346,PROD-017,2,2070.83,4141.66
LINE-000765,ORD-00347,PROD-008,4,3538.34,14153.36
LINE-000766,ORD-00347,PROD-016,2,373.85,747.7
LINE-000767,ORD-00347,PROD-004,3,2593.33,7779.99
LINE-000768,ORD-00348,PROD-006,1,2194.08,2194.08
LINE-000769,ORD-00349,PROD-010,1,845.06,845.06
LINE-000770,ORD-00350,PROD-007,1,1909.65,1909.65
LINE-000771,ORD-00351,PROD-008,1,3465.99,3465.99
LINE-000772,ORD-00351,PROD-009,1,2402.86,2402.86
LINE-000773,ORD-00352,PROD-012,1,971.28,971.28
LINE-000774,ORD-00352,PROD-015,6,776.63,4659.78
LINE-000775,ORD-00352,PROD-010,1,833.85,833.85
LINE-000776,ORD-00352,PROD-005,1,2779.68,2779.68
LINE-000777,ORD-00353,PROD-009,3,2377.66,7132.98
LINE-000778,ORD-00353,PROD-016,1,373.38,373.38
LINE-000779,ORD-00353,PROD-005,10,2757.79,27577.9
LINE-000780,ORD-00354,PROD-007,2,1916.28,3832.56
LINE-000781,ORD-00354,PROD-005,10,2784.13,27841.3
LINE-000782,ORD-00355,PROD-008,1,3506.4,3506.4
LINE-000783,ORD-00355,PROD-006,1,2243.72,2243.72
LINE-000784,ORD-00355,PROD-016,2,379.57,759.14
LINE-000785,ORD-00356,PROD-004,2,2605.36,5210.72
LINE-000786,ORD-00356,PROD-010,1,851.62,851.62
LINE-000787,ORD-00357,PROD-001,1,3257.97,3257.97
LINE-000788,ORD-00357,PROD-006,1,2206.91,2206.91
LINE-000789,ORD-00358,PROD-005,2,2765.2,5530.4
LINE-000790,ORD-00358,PROD-006,2,2202.32,4404.64
LINE-000791,ORD-00358,PROD-014,1,417.55,417.55
LINE-000792,ORD-00359,PROD-017,6,2078.31,12469.86
LINE-000793,ORD-00359,PROD-004,5,2620.13,13100.65
LINE-000794,ORD-00360,PROD-003,1,1394.15,1394.15
LINE-000795,ORD-00361,PROD-013,4,662.08,2648.32
LINE-000796,ORD-00361,PROD-016,1,378.05,378.05
LINE-000797,ORD-00362,PROD-017,2,2126.31,4252.62
LINE-000798,ORD-00363,PROD-003,1,1385.76,1385.76
LINE-000799,ORD-00363,PROD-004,1,2585.33,2585.33
LINE-000800,ORD-00364,PROD-001,1,3182.94,3182.94
LINE-000801,ORD-00364,PROD-007,2,1913.84,3827.68
LINE-000802,ORD-00365,PROD-011,4,1586.96,6347.84
LINE-000803,ORD-00365,PROD-015,2,781.41,1562.82
LINE-000804,ORD-00366,PROD-005,2,2842.15,5684.3
LINE-000805,ORD-00366,PROD-005,1,2848.24,2848.24
LINE-000806,ORD-00366,PROD-010,2,855.57,1711.14
LINE-000807,ORD-00367,PROD-007,3,1934.74,5804.22
LINE-000808,ORD-00367,PROD-011,5,1596.99,7984.95
LINE-000809,ORD-00367,PROD-014,2,423.54,847.08
LINE-000810,ORD-00367,PROD-008,2,3487.14,6974.28
LINE-000811,ORD-00368,PROD-008,1,3548.24,3548.24
LINE-000812,ORD-00368,PROD-010,2,837.71,1675.42
LINE-000813,ORD-00368,PROD-002,1,4436.59,4436.59
LINE-000814,ORD-00369,PROD-006,1,2163.24,2163.24
LINE-000815,ORD-00369,PROD-015,2,795.53,1591.06
LINE-000816,ORD-00369,PROD-009,2,2371.46,4742.92
LINE-000817,ORD-00369,PROD-011,2,1625.68,3251.36
LINE-000818,ORD-00370,PROD-005,6,2777.98,16667.88
LINE-000819,ORD-00370,PROD-005,4,2766.46,11065.84
LINE-000820,ORD-00370,PROD-012,10,995.6,9956.0
LINE-000821,ORD-00370,PROD-013,2,650.15,1300.3
LINE-000822,ORD-00371,PROD-007,1,1924.68,1924.68
LINE-000823,ORD-00371,PROD-004,1,2614.56,2614.56
LINE-000824,ORD-00371,PROD-003,1,1394.77,1394.77
LINE-000825,ORD-00372,PROD-008,10,3435.87,34358.7
LINE-000826,ORD-00373,PROD-009,6,2393.53,14361.18
LINE-000827,ORD-00373,PROD-003,6,1396.2,8377.2
LINE-000828,ORD-00373,PROD-009,4,2382.32,9529.28
LINE-000829,ORD-00374,PROD-017,2,2107.55,4215.1
LINE-000830,ORD-00374,PROD-001,1,3191.4,3191.4
LINE-000831,ORD-00375,PROD-014,2,412.24,824.48
LINE-000832,ORD-00376,PROD-005,1,2796.01,2796.01
LINE-000833,ORD-00376,PROD-001,2,3260.63,6521.26
LINE-000834,ORD-00377,PROD-010,1,860.86,860.86
LINE-000835,ORD-00377,PROD-003,1,1404.03,1404.03
LINE-000836,ORD-00378,PROD-007,1,1863.49,1863.49
LINE-000837,ORD-00378,PROD-007,2,1888.26,3776.52
LINE-000838,ORD-00378,PROD-003,2,1393.49,2786.98
LINE-000839,ORD-00379,PROD-002,2,4543.4,9086.8
LINE-000840,ORD-00379,PROD-008,1,3530.34,3530.34
LINE-000841,ORD-00380,PROD-018,1,1464.22,1464.22
LINE-000842,ORD-00380,PROD-008,1,3458.18,3458.18
LINE-000843,ORD-00380,PROD-008,2,3531.2,7062.4
LINE-000844,ORD-00381,PROD-002,6,4549.12,27294.72
LINE-000845,ORD-00381,PROD-007,4,1873.33,7493.32
LINE-000846,ORD-00382,PROD-004,1,2633.37,2633.37
LINE-000847,ORD-00382,PROD-011,2,1570.57,3141.14
LINE-000848,ORD-00382,PROD-005,2,2782.39,5564.78
LINE-000849,ORD-00383,PROD-010,2,838.8,1677.6
LINE-000850,ORD-00384,PROD-006,1,2184.57,2184.57
LINE-000851,ORD-00384,PROD-004,2,2627.49,5254.98
LINE-000852,ORD-00384,PROD-006,1,2222.76,2222.76
LINE-000853,ORD-00385,PROD-004,2,2616.42,5232.84
LINE-000854,ORD-00385,PROD-007,2,1918.57,3837.14
LINE-000855,ORD-00386,PROD-013,2,661.87,1323.74
LINE-000856,ORD-00386,PROD-007,2,1929.56,3859.12
LINE-000857,ORD-00387,PROD-001,10,3181.95,31819.5
LINE-000858,ORD-00388,PROD-017,1,2119.59,2119.59
LINE-000859,ORD-00388,PROD-007,2,1901.29,3802.58
LINE-000860,ORD-00388,PROD-003,1,1403.67,1403.67
LINE-000861,ORD-00389,PROD-004,2,2580.15,5160.3
LINE-000862,ORD-00389,PROD-010,8,845.74,6765.92
LINE-000863,ORD-00390,PROD-004,8,2569.94,20559.52
LINE-000864,ORD-00390,PROD-014,6,421.95,2531.7
LINE-000865,ORD-00390,PROD-016,2,381.5,763.0
LINE-000866,ORD-00391,PROD-016,2,386.09,772.18
LINE-000867,ORD-00391,PROD-005,6,2844.41,17066.46
LINE-000868,ORD-00392,PROD-009,1,2383.59,2383.59
LINE-000869,ORD-00392,PROD-012,2,975.31,1950.62
LINE-000870,ORD-00392,PROD-017,1,2084.51,2084.51
LINE-000871,ORD-00393,PROD-015,1,782.07,782.07
LINE-000872,ORD-00393,PROD-006,5,2206.68,11033.4
LINE-000873,ORD-00393,PROD-007,6,1929.02,11574.12
LINE-000874,ORD-00393,PROD-015,6,778.82,4672.92
LINE-000875,ORD-00394,PROD-007,1,1937.21,1937.21
LINE-000876,ORD-00394,PROD-002,2,4433.46,8866.92
LINE-000877,ORD-00394,PROD-011,1,1614.93,1614.93
LINE-000878,ORD-00395,PROD-003,8,1397.8,11182.4
LINE-000879,ORD-00395,PROD-017,5,2133.81,10669.05
LINE-000880,ORD-00395,PROD-006,2,2201.67,4403.34
LINE-000881,ORD-00396,PROD-016,6,377.19,2263.14
LINE-000882,ORD-00396,PROD-013,2,651.25,1302.5
