order_id,customer_id,order_date,channel,status,subtotal,discount_pct,total,shipping_cost,delivery_date,rating
ORD-00238,CUST-0504,2023-08-10,online,delivered,10821.77,0.7,10746.02,0.0,2023-08-21,3.5
ORD-00239,CUST-0424,2023-08-10,online,delivered,6186.61,3.2,5988.64,0.0,2023-08-30,
ORD-00240,CUST-0065,2023-08-10,wholesale,delivered,7342.95,9.2,6667.4,144.02,2023-08-22,4.1
ORD-00241,CUST-0551,2023-08-10,online,delivered,7752.6,2.9,7527.77,0.0,2023-08-25,
ORD-00242,CUST-0074,2023-08-10,online,delivered,4148.06,3.7,3994.58,0.0,2023-08-24,
ORD-00243,CUST-0476,2023-08-10,showroom_3,delivered,1897.87,12.5,1660.64,0.0,2023-08-30,2.8
ORD-00244,CUST-0117,2023-08-11,showroom_1,delivered,7139.48,5.4,6753.95,0.0,2023-08-28,3.9
ORD-00245,CUST-0211,2023-08-11,online,returned,3930.8,1.8,3860.05,0.0,2023-08-17,3.3
ORD-00246,CUST-0382,2023-08-11,showroom_1,delivered,5094.43,6.9,4742.91,0.0,2023-08-18,
ORD-00247,CUST-0689,2023-08-11,showroom_1,returned,11289.85,5.6,10657.62,0.0,2023-08-19,4.9
ORD-00248,CUST-0350,2023-08-11,showroom_2,delivered,4310.13,3.4,4163.59,0.0,2023-09-01,5.0
ORD-00249,CUST-0005,2023-08-12,wholesale,delivered,19997.4,6.4,18717.57,298.52,2023-08-17,4.4
ORD-00250,CUST-0477,2023-08-13,showroom_1,delivered,2575.41,4.0,2472.39,0.0,2023-08-26,
ORD-00251,CUST-0490,2023-08-13,showroom_2,delivered,5388.56,3.5,5199.96,0.0,2023-08-19,4.5
ORD-00252,CUST-0010,2023-08-13,wholesale,delivered,19794.47,5.9,18626.6,216.13,2023-08-22,3.4
ORD-00253,CUST-0246,2023-08-14,showroom_2,delivered,2427.53,4.2,2325.57,0.0,2023-09-04,3.2
ORD-00254,CUST-0750,2023-08-14,showroom_1,delivered,427.26,2.6,416.15,0.0,2023-08-24,4.3
ORD-00255,CUST-0575,2023-08-14,showroom_3,delivered,4243.92,9.5,3840.75,0.0,2023-08-20,3.6
ORD-00256,CUST-0107,2023-08-14,showroom_1,delivered,7086.12,5.7,6682.21,0.0,2023-08-27,3.6
ORD-00257,CUST-0516,2023-08-14,showroom_2,returned,1923.64,8.8,1754.36,0.0,2023-09-04,3.4
ORD-00258,CUST-0065,2023-08-14,wholesale,delivered,24331.78,8.3,22312.24,161.7,2023-09-01,4.5
ORD-00259,CUST-0206,2023-08-14,online,delivered,10383.5,3.2,10051.23,0.0,2023-08-28,4.1
ORD-00260,CUST-0037,2023-08-14,wholesale,delivered,8616.8,5.6,8134.26,140.31,2023-09-04,4.7
ORD-00261,CUST-0155,2023-08-15,showroom_2,delivered,2173.77,5.2,2060.73,0.0,2023-08-20,4.0
ORD-00262,CUST-0778,2023-08-15,showroom_1,delivered,6643.33,5.5,6277.95,0.0,2023-08-25,4.1
ORD-00263,CUST-0515,2023-08-15,showroom_2,returned,10075.09,0.6,10014.64,0.0,2023-09-05,
ORD-00264,CUST-0036,2023-08-15,wholesale,delivered,28124.7,4.3,26915.34,217.49,2023-08-25,4.7
ORD-00265,CUST-0775,2023-08-16,showroom_2,delivered,10090.95,3.9,9697.4,0.0,2023-08-31,
ORD-00266,CUST-0295,2023-08-16,online,delivered,6827.3,2.7,6642.96,0.0,2023-08-25,
ORD-00267,CUST-0553,2023-08-16,showroom_2,returned,6980.28,7.7,6442.8,0.0,2023-09-04,4.7
ORD-00268,CUST-0222,2023-08-16,showroom_2,delivered,5163.48,8.3,4734.91,0.0,2023-09-06,
ORD-00269,CUST-0216,2023-08-16,online,delivered,10500.67,3.2,10164.65,0.0,2023-08-21,5.0
ORD-00270,CUST-0551,2023-08-16,online,delivered,8694.9,1.5,8564.48,0.0,2023-08-24,3.6
ORD-00271,CUST-0456,2023-08-16,online,delivered,4214.95,2.3,4118.01,0.0,2023-08-30,3.6
ORD-00272,CUST-0699,2023-08-16,showroom_2,delivered,4261.49,7.0,3963.19,0.0,2023-09-02,4.1
ORD-00273,CUST-0361,2023-08-16,showroom_1,delivered,3821.96,8.4,3500.92,0.0,2023-08-26,4.1
ORD-00274,CUST-0039,2023-08-16,wholesale,delivered,20214.36,4.3,19345.14,209.93,2023-08-24,5.0
ORD-00275,CUST-0662,2023-08-17,showroom_1,delivered,5707.49,3.4,5513.44,0.0,2023-08-27,4.9
ORD-00276,CUST-0363,2023-08-17,online,returned,16753.5,0.3,16703.24,0.0,2023-08-25,3.2
ORD-00277,CUST-0117,2023-08-17,showroom_1,delivered,7159.1,4.4,6844.1,0.0,2023-09-02,4.1
ORD-00278,CUST-0382,2023-08-17,showroom_1,delivered,6004.09,3.6,5787.94,0.0,2023-09-04,5.0
ORD-00279,CUST-0033,2023-08-17,wholesale,delivered,24012.2,6.9,22355.36,253.27,2023-08-27,
ORD-00280,CUST-0660,2023-08-18,online,returned,13466.24,3.7,12967.99,0.0,2023-09-01,
ORD-00281,CUST-0086,2023-08-18,online,delivered,12754.96,1.1,12614.66,0.0,2023-08-27,
ORD-00282,CUST-0037,2023-08-18,wholesale,delivered,22424.94,4.7,21370.97,248.33,2023-08-24,
ORD-00283,CUST-0036,2023-08-18,wholesale,delivered,12637.68,7.2,11727.77,252.03,2023-09-02,4.2
ORD-00284,CUST-0744,2023-08-18,showroom_2,delivered,4963.45,11.2,4407.54,0.0,2023-09-01,4.7
ORD-00285,CUST-0032,2023-08-18,wholesale,delivered,16533.84,6.4,15475.67,153.18,2023-09-05,3.7
ORD-00286,CUST-0613,2023-08-18,showroom_1,returned,6973.04,1.0,6903.31,0.0,2023-08-26,3.9
ORD-00287,CUST-0285,2023-08-18,showroom_2,delivered,7405.13,5.9,6968.23,0.0,2023-08-31,
ORD-00288,CUST-0574,2023-08-18,showroom_1,delivered,1469.25,5.2,1392.85,0.0,2023-08-31,4.9
ORD-00289,CUST-0339,2023-08-18,showroom_3,delivered,15508.38,11.2,13771.44,0.0,2023-09-02,
ORD-00290,CUST-0148,2023-08-19,showroom_1,delivered,3535.6,6.0,3323.46,0.0,2023-09-06,4.5
ORD-00291,CUST-0383,2023-08-20,online,delivered,2060.89,4.6,1966.09,103.57,2023-09-03,4.5
ORD-00292,CUST-0315,2023-08-20,showroom_2,delivered,2159.99,6.3,2023.91,0.0,2023-08-31,4.1
ORD-00293,CUST-0005,2023-08-21,wholesale,delivered,50200.35,8.3,46033.72,141.82,2023-09-05,4.7
ORD-00294,CUST-0661,2023-08-21,showroom_3,delivered,6338.08,8.7,5786.67,0.0,2023-09-05,3.6
ORD-00295,CUST-0568,2023-08-21,online,delivered,418.74,3.6,403.67,112.85,2023-08-28,3.8
ORD-00296,CUST-0202,2023-08-21,showroom_2,returned,12776.43,4.5,12201.49,0.0,2023-08-27,
ORD-00297,CUST-0474,2023-08-21,showroom_1,delivered,6107.42,2.5,5954.73,0.0,2023-09-01,4.3
ORD-00298,CUST-0010,2023-08-21,wholesale,delivered,39142.0,6.0,36793.48,181.78,2023-09-03,3.8
ORD-00299,CUST-0725,2023-08-21,showroom_2,delivered,5124.16,13.4,4437.52,0.0,2023-09-11,3.3
ORD-00300,CUST-0043,2023-08-21,wholesale,delivered,28629.55,7.8,26396.45,156.37,2023-08-26,
ORD-00301,CUST-0351,2023-08-21,showroom_2,returned,13098.23,5.6,12364.73,0.0,2023-09-02,4.3
ORD-00302,CUST-0719,2023-08-21,showroom_3,returned,8047.58,15.8,6776.06,0.0,2023-08-31,
ORD-00303,CUST-0207,2023-08-21,online,delivered,10785.54,2.3,10537.47,0.0,2023-08-27,5.0
ORD-00304,CUST-0037,2023-08-22,wholesale,delivered,13616.34,7.0,12663.2,138.19,2023-09-07,4.5
ORD-00305,CUST-0744,2023-08-22,showroom_2,delivered,10859.84,7.7,10023.63,0.0,2023-09-12,3.8
ORD-00306,CUST-0048,2023-08-22,wholesale,returned,14247.45,6.2,13364.11,231.63,2023-09-11,4.1
ORD-00307,CUST-0049,2023-08-22,wholesale,delivered,1294.72,5.5,1223.51,185.93,2023-08-29,4.0
ORD-00308,CUST-0718,2023-08-22,showroom_3,delivered,3681.69,13.8,3173.62,0.0,2023-09-02,3.8
ORD-00309,CUST-0217,2023-08-23,showroom_3,delivered,5143.35,8.7,4695.88,0.0,2023-09-01,4.0
ORD-00310,CUST-0001,2023-08-23,wholesale,delivered,73003.89,3.2,70667.77,220.06,2023-09-11,4.2
ORD-00311,CUST-0292,2023-08-23,showroom_2,delivered,6964.32,5.7,6567.35,0.0,2023-09-09,3.9
ORD-00312,CUST-0001,2023-08-23,wholesale,delivered,14477.82,4.4,13840.8,50.5,2023-08-31,4.5
ORD-00313,CUST-0798,2023-08-23,showroom_2,delivered,4013.06,7.3,3720.11,0.0,2023-09-01,4.8
ORD-00314,CUST-0313,2023-08-23,online,delivered,1539.32,3.5,1485.44,77.92,2023-09-06,3.7
ORD-00315,CUST-0025,2023-08-23,showroom_1,delivered,2461.11,1.3,2429.12,0.0,2023-08-29,4.0
ORD-00316,CUST-0015,2023-08-23,showroom_1,delivered,425.65,9.4,385.64,0.0,2023-09-11,4.3
ORD-00317,CUST-0626,2023-08-23,showroom_3,delivered,9277.58,13.3,8043.66,0.0,2023-09-11,
ORD-00318,CUST-0434,2023-08-23,showroom_1,delivered,12765.19,0.0,12765.19,0.0,2023-08-29,4.2
ORD-00319,CUST-0461,2023-08-23,online,delivered,2446.28,0.6,2431.6,0.0,2023-09-11,3.2
ORD-00320,CUST-0001,2023-08-23,wholesale,delivered,55561.9,7.5,51394.76,150.36,2023-09-06,3.8
ORD-00321,CUST-0357,2023-08-23,showroom_3,delivered,13670.7,12.9,11907.18,0.0,2023-09-01,3.9
ORD-00322,CUST-0153,2023-08-23,showroom_1,delivered,5642.88,7.2,5236.59,0.0,2023-09-03,3.9
ORD-00323,CUST-0376,2023-08-24,showroom_1,delivered,3167.82,5.9,2980.92,0.0,2023-08-29,
ORD-00324,CUST-0431,2023-08-24,online,delivered,4328.1,1.7,4254.52,0.0,2023-09-03,3.8
ORD-00325,CUST-0104,2023-08-24,showroom_2,delivered,4315.64,5.9,4061.02,0.0,2023-09-14,4.8
ORD-00326,CUST-0047,2023-08-24,showroom_1,returned,8617.0,8.5,7884.56,0.0,2023-09-05,3.8
ORD-00327,CUST-0642,2023-08-24,showroom_2,delivered,2794.06,4.7,2662.74,0.0,2023-09-09,
ORD-00328,CUST-0222,2023-08-24,showroom_2,delivered,9380.88,7.9,8639.79,0.0,2023-09-03,3.5
ORD-00329,CUST-0639,2023-08-24,showroom_3,delivered,3772.44,18.2,3085.86,0.0,2023-09-13,2.1
ORD-00330,CUST-0001,2023-08-24,wholesale,delivered,4478.6,3.3,4330.81,147.81,2023-09-11,4.0
ORD-00331,CUST-0755,2023-08-24,showroom_1,delivered,10586.03,3.9,10173.17,0.0,2023-09-05,4.6
ORD-00332,CUST-0574,2023-08-25,showroom_1,delivered,9579.77,1.6,9426.49,0.0,2023-09-12,4.9
ORD-00333,CUST-0737,2023-08-25,showroom_1,delivered,6260.44,8.5,5728.3,0.0,2023-09-10,4.2
ORD-00334,CUST-0272,2023-08-25,showroom_1,delivered,7196.48,4.3,6887.03,0.0,2023-09-06,4.4
ORD-00335,CUST-0038,2023-08-25,wholesale,delivered,6365.91,1.5,6270.42,145.53,2023-09-11,
ORD-00336,CUST-0003,2023-08-25,wholesale,delivered,14998.37,7.3,13903.49,274.37,2023-09-07,4.3
ORD-00337,CUST-0591,2023-08-25,showroom_1,delivered,4422.09,5.0,4200.99,0.0,2023-09-01,
ORD-00338,CUST-0057,2023-08-25,wholesale,delivered,19889.8,9.5,18000.27,95.66,2023-09-14,
ORD-00339,CUST-0005,2023-08-25,wholesale,delivered,13362.36,5.4,12640.79,296.57,2023-09-09,4.9
ORD-00340,CUST-0443,2023-08-25,showroom_2,delivered,3326.79,5.6,3140.49,0.0,2023-09-04,
ORD-00341,CUST-0618,2023-08-25,showroom_3,delivered,854.56,14.2,733.21,0.0,2023-09-03,4.8
ORD-00342,CUST-0582,2023-08-26,showroom_1,delivered,9169.08,3.3,8866.5,0.0,2023-09-01,
ORD-00343,CUST-0064,2023-08-26,wholesale,delivered,31542.34,6.0,29649.8,162.02,2023-08-31,4.5
ORD-00344,CUST-0267,2023-08-28,online,delivered,3832.15,2.0,3755.51,0.0,2023-09-16,
ORD-00345,CUST-0030,2023-08-28,wholesale,delivered,27408.36,6.7,25572.0,252.27,2023-09-08,
ORD-00346,CUST-0627,2023-08-28,online,delivered,7627.44,5.7,7192.68,0.0,2023-09-14,4.7
ORD-00347,CUST-0005,2023-08-28,wholesale,delivered,22681.05,5.3,21478.95,178.56,2023-09-07,3.9
ORD-00348,CUST-0322,2023-08-28,showroom_2,delivered,2194.08,5.7,2069.02,0.0,2023-09-05,
ORD-00349,CUST-0798,2023-08-28,showroom_2,delivered,845.06,11.8,745.34,0.0,2023-09-08,3.6
ORD-00350,CUST-0514,2023-08-28,online,returned,1909.65,4.4,1825.63,26.09,2023-09-05,3.7
ORD-00351,CUST-0664,2023-08-29,online,delivered,5868.85,4.6,5598.88,0.0,2023-09-03,4.0
ORD-00352,CUST-0533,2023-08-29,showroom_2,delivered,9244.59,7.3,8569.73,0.0,2023-09-18,4.3
ORD-00353,CUST-0030,2023-08-29,wholesale,delivered,35084.26,3.8,33751.06,167.9,2023-09-16,
ORD-00354,CUST-0038,2023-08-29,wholesale,delivered,31673.86,3.6,30533.6,95.92,2023-09-10,4.5
ORD-00355,CUST-0205,2023-08-29,showroom_1,delivered,6509.26,2.3,6359.55,0.0,2023-09-18,3.8
ORD-00356,CUST-0105,2023-08-29,showroom_3,delivered,6062.34,9.6,5480.36,0.0,2023-09-04,3.1
ORD-00357,CUST-0085,2023-08-29,showroom_3,delivered,5464.88,9.6,4940.25,0.0,2023-09-07,2.9
ORD-00358,CUST-0651,2023-08-29,showroom_2,delivered,10352.59,7.9,9534.74,0.0,2023-09-09,
ORD-00359,CUST-0001,2023-08-30,wholesale,delivered,25570.51,6.3,23959.57,156.51,2023-09-14,4.2
ORD-00360,CUST-0186,2023-08-30,showroom_2,returned,1394.15,8.7,1272.86,0.0,2023-09-13,
ORD-00361,CUST-0421,2023-08-30,showroom_3,delivered,3026.37,15.6,2554.26,0.0,2023-09-10,
ORD-00362,CUST-0038,2023-08-30,wholesale,delivered,4252.62,9.8,3835.86,212.54,2023-09-07,
ORD-00363,CUST-0658,2023-08-30,showroom_2,delivered,3971.09,10.6,3550.15,0.0,2023-09-12,4.2
ORD-00364,CUST-0275,2023-08-30,showroom_2,delivered,7010.62,5.2,6646.07,0.0,2023-09-10,4.4
ORD-00365,CUST-0033,2023-08-30,wholesale,delivered,7910.66,7.5,7317.36,240.13,2023-09-11,4.8
ORD-00366,CUST-0099,2023-08-30,online,delivered,10243.68,1.8,10059.29,0.0,2023-09-20,4.3
ORD-00367,CUST-0064,2023-08-30,wholesale,returned,21610.53,5.1,20508.39,170.71,2023-09-10,4.2
ORD-00368,CUST-0212,2023-08-30,showroom_1,delivered,9660.25,6.0,9080.63,0.0,2023-09-11,4.5
ORD-00369,CUST-0376,2023-08-30,showroom_1,delivered,11748.58,1.8,11537.11,0.0,2023-09-16,4.9
ORD-00370,CUST-0010,2023-08-31,wholesale,delivered,38990.02,4.5,37235.47,57.9,2023-09-06,4.4
ORD-00371,CUST-0209,2023-08-31,showroom_3,delivered,5934.01,7.8,5471.16,0.0,2023-09-09,3.4
ORD-00372,CUST-0005,2023-08-31,wholesale,delivered,34358.7,4.5,32812.56,258.56,2023-09-17,4.1
ORD-00373,CUST-0056,2023-08-31,wholesale,delivered,32267.66,7.4,29879.85,232.93,2023-09-18,4.6
ORD-00374,CUST-0482,2023-08-31,online,delivered,7406.5,4.0,7110.24,0.0,2023-09-10,
ORD-00375,CUST-0222,2023-08-31,showroom_2,delivered,824.48,11.5,729.66,0.0,2023-09-05,
ORD-00376,CUST-0591,2023-08-31,showroom_1,delivered,9317.27,9.5,8432.13,0.0,2023-09-17,4.1
ORD-00377,CUST-0202,2023-08-31,showroom_2,delivered,2264.89,8.0,2083.7,0.0,2023-09-16,5.0
ORD-00378,CUST-0578,2023-08-31,online,delivered,8426.99,2.7,8199.46,0.0,2023-09-17,3.6
ORD-00379,CUST-0750,2023-08-31,showroom_1,delivered,12617.14,3.3,12200.77,0.0,2023-09-17,4.1
ORD-00380,CUST-0592,2023-08-31,showroom_1,delivered,11984.8,3.9,11517.39,0.0,2023-09-16,4.6
ORD-00381,CUST-0033,2023-09-01,wholesale,delivered,34788.04,5.3,32944.27,229.87,2023-09-15,4.2
ORD-00382,CUST-0251,2023-09-01,showroom_1,delivered,11339.29,6.8,10568.22,0.0,2023-09-15,4.3
ORD-00383,CUST-0628,2023-09-01,showroom_1,returned,1677.6,4.6,1600.43,0.0,2023-09-07,4.7
ORD-00384,CUST-0411,2023-09-01,showroom_3,delivered,9662.31,15.1,8203.3,0.0,2023-09-08,3.0
ORD-00385,CUST-0041,2023-09-01,wholesale,delivered,9069.98,5.5,8571.13,237.71,2023-09-21,
ORD-00386,CUST-0580,2023-09-01,showroom_3,delivered,5182.86,11.5,4586.83,0.0,2023-09-18,4.6
ORD-00387,CUST-0035,2023-09-01,wholesale,delivered,31819.5,5.2,30164.89,76.3,2023-09-18,4.5
ORD-00388,CUST-0696,2023-09-03,showroom_3,delivered,7325.84,14.9,6234.29,0.0,2023-09-11,3.9
ORD-00389,CUST-0043,2023-09-03,wholesale,delivered,11926.22,7.8,10995.97,213.53,2023-09-23,4.3
ORD-00390,CUST-0045,2023-09-04,wholesale,delivered,23854.22,8.3,21874.32,143.53,2023-09-25,4.7
ORD-00391,CUST-0002,2023-09-04,wholesale,delivered,17838.64,2.8,17339.16,58.01,2023-09-14,4.0
ORD-00392,CUST-0554,2023-09-04,showroom_1,delivered,6418.72,5.4,6072.11,0.0,2023-09-17,3.8
ORD-00393,CUST-0038,2023-09-04,wholesale,delivered,28062.51,4.7,26743.57,96.22,2023-09-21,4.3
ORD-00394,CUST-0189,2023-09-04,showroom_3,delivered,12419.06,9.8,11201.99,0.0,2023-09-15,
ORD-00395,CUST-0031,2023-09-05,wholesale,delivered,26254.79,5.4,24837.03,105.27,2023-09-24,4.2
ORD-00396,CUST-0284,2023-09-05,showroom_1,delivered,3565.64,2.9,3462.24,0.0,2023-09-16,4.7
ORD-00397,CUST-0003,2023-09-05,wholesale,delivered,6759.36,6.2,6340.28,116.37,2023-09-20,
ORD-00398,CUST-0133,2023-09-05,showroom_1,delivered,10960.5,6.7,10226.15,0.0,2023-09-22,3.8
ORD-00399,CUST-0276,2023-09-05,showroom_2,delivered,8263.93,4.1,7925.11,0.0,2023-09-14,3.8
ORD-00400,CUST-0217,2023-09-05,showroom_3,delivered,8359.34,8.1,7682.23,0.0,2023-09-11,2.6
ORD-00401,CUST-0357,2023-09-05,showroom_3,delivered,11323.1,15.4,9579.34,0.0,2023-09-19,4.1
ORD-00402,CUST-0432,2023-09-05,showroom_3,delivered,3657.69,8.7,3339.47,0.0,2023-09-23,4.1
ORD-00403,CUST-0281,2023-09-05,showroom_3,delivered,756.4,9.5,684.54,0.0,2023-09-13,
ORD-00404,CUST-0014,2023-09-05,showroom_2,delivered,3179.0,8.7,2902.43,0.0,2023-09-13,4.4
ORD-00405,CUST-0037,2023-09-06,wholesale,delivered,41721.74,6.6,38968.11,85.43,2023-09-11,4.0
ORD-00406,CUST-0051,2023-09-06,showroom_1,delivered,7207.51,0.9,7142.64,0.0,2023-09-21,4.5
ORD-00407,CUST-0005,2023-09-06,wholesale,delivered,18875.52,6.6,17629.74,54.11,2023-09-20,4.9
ORD-00408,CUST-0027,2023-09-06,wholesale,delivered,50723.04,7.3,47020.26,175.02,2023-09-26,4.3
ORD-00409,CUST-0508,2023-09-06,showroom_2,delivered,4941.52,4.3,4729.03,0.0,2023-09-27,3.9
ORD-00410,CUST-0010,2023-09-06,wholesale,delivered,29155.86,7.1,27085.79,134.51,2023-09-27,
ORD-00411,CUST-0043,2023-09-06,wholesale,delivered,30174.32,8.5,27609.5,255.69,2023-09-19,4.1
ORD-00412,CUST-0004,2023-09-06,wholesale,delivered,380.65,3.9,365.8,72.2,2023-09-18,3.9
ORD-00413,CUST-0061,2023-09-06,wholesale,returned,21851.47,4.1,20955.56,156.17,2023-09-14,4.1
ORD-00414,CUST-0544,2023-09-06,showroom_1,delivered,8721.42,4.1,8363.84,0.0,2023-09-22,4.7
ORD-00415,CUST-0129,2023-09-06,showroom_1,delivered,10760.4,3.1,10426.83,0.0,2023-09-20,4.8
ORD-00416,CUST-0547,2023-09-07,online,delivered,8143.98,2.2,7964.81,0.0,2023-09-22,4.9
ORD-00417,CUST-0129,2023-09-07,showroom_1,delivered,6710.23,2.5,6542.47,0.0,2023-09-18,
ORD-00418,CUST-0457,2023-09-07,showroom_3,delivered,3545.45,17.7,2917.91,0.0,2023-09-12,
ORD-00419,CUST-0259,2023-09-07,online,returned,4863.14,1.7,4780.47,0.0,2023-09-20,3.6
ORD-00420,CUST-0031,2023-09-07,wholesale,delivered,24233.04,3.4,23409.12,230.24,2023-09-13,
ORD-00421,CUST-0181,2023-09-07,showroom_1,delivered,2956.3,5.2,2802.57,0.0,2023-09-13,
ORD-00422,CUST-0376,2023-09-07,showroom_1,delivered,10097.47,4.6,9632.99,0.0,2023-09-19,4.1
ORD-00423,CUST-0478,2023-09-07,showroom_3,delivered,3828.14,7.8,3529.55,0.0,2023-09-14,3.6
ORD-00424,CUST-0360,2023-09-08,showroom_1,delivered,4616.49,6.7,4307.19,0.0,2023-09-17,4.0
ORD-00425,CUST-0039,2023-09-08,wholesale,delivered,659.32,4.3,630.97,89.21,2023-09-20,3.9
ORD-00426,CUST-0304,2023-09-08,showroom_1,delivered,866.51,5.8,816.25,0.0,2023-09-23,4.5
ORD-00427,CUST-0643,2023-09-08,online,delivered,12784.6,1.9,12541.69,0.0,2023-09-16,3.4
ORD-00428,CUST-0016,2023-09-08,wholesale,delivered,28723.14,4.8,27344.43,51.92,2023-09-17,4.3
ORD-00429,CUST-0064,2023-09-08,wholesale,delivered,27117.75,6.0,25490.69,66.64,2023-09-14,3.7
ORD-00430,CUST-0532,2023-09-08,online,delivered,3671.9,5.1,3484.63,0.0,2023-09-26,3.6
ORD-00431,CUST-0305,2023-09-08,showroom_2,delivered,4982.14,8.7,4548.69,0.0,2023-09-29,4.3
ORD-00432,CUST-0756,2023-09-09,showroom_2,delivered,11669.45,3.4,11272.69,0.0,2023-09-20,3.0
ORD-00433,CUST-0444,2023-09-09,showroom_2,delivered,6462.66,8.8,5893.95,0.0,2023-09-30,
ORD-00434,CUST-0010,2023-09-09,wholesale,delivered,21532.76,3.1,20865.24,62.74,2023-09-26,
ORD-00435,CUST-0033,2023-09-10,wholesale,delivered,24259.88,7.5,22440.39,289.63,2023-09-30,4.0
ORD-00436,CUST-0574,2023-09-10,showroom_1,delivered,5644.0,5.4,5339.22,0.0,2023-09-28,4.7
ORD-00437,CUST-0381,2023-09-10,showroom_3,delivered,3236.79,15.0,2751.27,0.0,2023-09-22,3.6
ORD-00438,CUST-0010,2023-09-11,wholesale,delivered,35217.17,8.6,32188.49,252.89,2023-09-18,4.1
ORD-00439,CUST-0137,2023-09-11,showroom_1,delivered,1476.79,6.8,1376.37,0.0,2023-09-27,3.8
ORD-00440,CUST-0703,2023-09-11,online,delivered,7055.52,2.4,6886.19,0.0,2023-09-26,4.3
ORD-00441,CUST-0039,2023-09-11,wholesale,delivered,26343.2,3.6,25394.84,85.02,2023-09-21,4.1
ORD-00442,CUST-0269,2023-09-11,showroom_1,delivered,7577.4,6.4,7092.45,0.0,2023-09-19,4.8
ORD-00443,CUST-0061,2023-09-11,wholesale,delivered,35766.47,7.4,33119.75,228.31,2023-09-30,4.4
ORD-00444,CUST-0698,2023-09-11,showroom_1,delivered,1412.62,4.3,1351.88,0.0,2023-09-28,3.6
ORD-00445,CUST-0712,2023-09-11,online,delivered,2119.78,4.3,2028.63,0.0,2023-09-19,
ORD-00446,CUST-0768,2023-09-11,showroom_1,returned,2404.35,3.7,2315.39,0.0,2023-09-20,3.8
ORD-00447,CUST-0023,2023-09-11,wholesale,delivered,36287.08,4.5,34654.16,118.9,2023-09-23,4.2
ORD-00448,CUST-0717,2023-09-11,showroom_3,delivered,4796.98,13.2,4163.78,0.0,2023-10-01,4.0
ORD-00449,CUST-0048,2023-09-12,wholesale,delivered,30690.7,7.2,28480.97,105.31,2023-09-19,4.4
ORD-00450,CUST-0588,2023-09-12,showroom_3,delivered,9397.13,5.0,8927.27,0.0,2023-09-20,
ORD-00451,CUST-0027,2023-09-12,wholesale,delivered,40358.28,6.5,37734.99,269.05,2023-09-26,
ORD-00452,CUST-0115,2023-09-12,online,delivered,6158.37,4.6,5875.08,0.0,2023-09-30,
ORD-00453,CUST-0181,2023-09-12,showroom_1,delivered,5830.46,5.2,5527.28,0.0,2023-09-23,4.0
ORD-00454,CUST-0210,2023-09-12,showroom_3,delivered,2584.9,8.4,2367.77,0.0,2023-09-26,3.3
ORD-00455,CUST-0001,2023-09-12,wholesale,delivered,63422.72,5.8,59744.2,185.98,2023-09-24,4.6
ORD-00456,CUST-0005,2023-09-12,wholesale,delivered,5351.62,3.2,5180.37,278.18,2023-09-18,4.9
ORD-00457,CUST-0492,2023-09-13,showroom_2,delivered,4526.59,4.7,4313.84,0.0,2023-09-21,4.3
ORD-00458,CUST-0425,2023-09-13,online,delivered,3917.01,4.0,3760.33,0.0,2023-10-03,4.8
ORD-00459,CUST-0724,2023-09-13,showroom_2,delivered,6575.63,6.7,6135.06,0.0,2023-09-27,4.9
ORD-00460,CUST-0226,2023-09-13,showroom_1,delivered,4357.72,3.9,4187.77,0.0,2023-10-02,4.6
ORD-00461,CUST-0346,2023-09-13,showroom_3,delivered,4540.11,12.8,3958.98,0.0,2023-09-22,2.8
ORD-00462,CUST-0032,2023-09-13,wholesale,delivered,10591.95,8.0,9744.59,172.52,2023-09-23,4.1
ORD-00463,CUST-0023,2023-09-13,wholesale,delivered,14930.08,7.5,13810.32,223.35,2023-09-28,4.3
ORD-00464,CUST-0725,2023-09-13,showroom_2,returned,4719.89,8.2,4332.86,0.0,2023-09-25,3.3
ORD-00465,CUST-0638,2023-09-13,showroom_1,returned,17746.84,6.6,16575.55,0.0,2023-09-28,4.9
ORD-00466,CUST-0043,2023-09-14,wholesale,delivered,15163.44,2.6,14769.19,183.72,2023-09-21,
ORD-00467,CUST-0659,2023-09-14,showroom_3,delivered,7391.18,12.8,6445.11,0.0,2023-09-24,3.2
ORD-00468,CUST-0594,2023-09-14,showroom_1,delivered,9419.07,6.8,8778.57,0.0,2023-09-21,
ORD-00469,CUST-0009,2023-09-14,showroom_1,delivered,3227.96,4.9,3069.79,0.0,2023-10-03,
ORD-00470,CUST-0390,2023-09-14,showroom_2,delivered,7523.93,7.7,6944.59,0.0,2023-09-30,5.0
ORD-00471,CUST-0060,2023-09-14,wholesale,delivered,14572.56,5.6,13756.5,249.35,2023-10-05,3.6
ORD-00472,CUST-0196,2023-09-14,showroom_2,delivered,6315.42,1.3,6233.32,0.0,2023-09-26,5.0
ORD-00473,CUST-0164,2023-09-15,showroom_3,delivered,4626.81,9.5,4187.26,0.0,2023-09-21,3.3
ORD-00474,CUST-0791,2023-09-15,showroom_2,delivered,7726.36,8.6,7061.89,0.0,2023-10-06,3.6
ORD-00475,CUST-0027,2023-09-15,wholesale,delivered,22006.16,8.5,20135.64,237.25,2023-09-22,4.4
ORD-00476,CUST-0744,2023-09-15,showroom_2,delivered,8035.25,7.1,7464.75,0.0,2023-09-23,
